,sentence,sentiment_polarity,sentiment_subjectivity
1514, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
1515, Senate Republicans won't work with Democrats on comprehensive,0.0,0.0
1516, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
1517, The positivity rate for COVID-19 tests in Dallas County has spiked to 14.2% after consistently holding at a little over 11% for t\xe2\x80\xa6',0.03125,0.375
1518,corona eu te odeio',0.0,0.0
1519,//t\xe2\x80\xa6',0.0,0.0
1520,La pandemia no solo va a dejar v\xc3\xadctimas mortales,0.0,0.0
1521,Red zones since yesterday. There are only COVID-19 coronavirus patients in the MSWIA hospital,0.0,0.5
1522, The young people are rising once again in #Iraq after difficult times encountered,-0.2,0.7
1523, 5. I warned of the perils of Thiel's encroachment into COVID-19 surveillance back in April,0.0,0.0
1524," The pressure we were all put through this COVID-19 period. We all had to carry so much burden. Many families couldn't feed\xe2\x80\xa6""",0.35,0.35
1525, VP @Mike_Pence is considered a close contact with at least one of two aides who have tested positive for #COVID19.\n\nTh\xe2\x80\xa6',-0.03636363636363636,0.4727272727272727
1526, The number of Covid cases,0.0,0.0
1527,\n\nEsta pareja tiene 60 a\xc3\xb1os de casada pero durante 215 d\xc3\xadas s\xc3\xb3lo pudieron hablar por tel\xc3\xa9fono debido\xe2\x80\xa6',0.0,0.0
1528, tw // death ,0.0,0.0
1529,In a letter sent to parents Saturday evening,0.0,0.0
1530,//t.co/upzPqM2X4M',-0.6999999999999998,0.6666666666666666
1531, 1.  Donald Trump,0.0,0.0
1532, \xf0\x9f\x98\xb1We are in the midst of a deadly #pandemic,-0.2,0.4
1533, New White House outbreak.',0.06818181818181818,0.22727272727272727
1534, If 95% of Americans wore masks in public,0.0,0.06666666666666667
1535, [BARU TERIMA] Seorang staf operasi Mass Rapit Transit (MRT) Laluan Kajang  disahkan positif COVID-19 dan kini dikuarantin\xe2\x80\xa6',-0.75,1.0
1536, \xe2\x80\x9cCOVID-19 is the 3rd leading cause of death in the United States following only heart disease and cancer.\xe2\x80\x9d\n\nOU Health\xe2\x80\xa6',0.0,0.3666666666666667
1537, We are seeing an alarming rise in COVID-19 cases in Michigan right now. It is vital that we wear masks,0.09523809523809523,0.5119047619047619
1538,//t.co/JuKS39siSJ  #BrisaBolivarianaEnVicto\xe2\x80\xa6',0.0,0.0
1539, \xe2\x80\x9cToday,0.0,0.0
1540,//t.co/3i4YsyezSe',0.0,0.0
1541, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
1542, We need our children back in school. This is how we do it.',0.0,0.0
1543, If 95% of Americans wore masks in public,0.0,0.06666666666666667
1544, I was on oxygen support in the ICU for four days. In fact,0.0,0.0
1545,//t.co/KL5AP1kUYK',0.0,0.6
1546, 1.  Donald Trump,0.0,0.0
1547,//t.co/jwC8kQ5E5I',0.22727272727272727,0.5454545454545454
1548, \xe2\x80\x9cToday,0.0,0.0
1549,"//t.co/p0fkE91UBI""",-0.5,1.0
1550,Haha',0.2,0.3
1551,//t\xe2\x80\xa6',0.0,0.0
1552,COVID-19',0.0,0.0
1553, \xe2\x80\x9cToday,0.0,0.0
1554, Nigerians are now finding hidden warehouse filled with MONTHS of COVID relief packages of food today smh . The government is\xe2\x80\xa6',0.11666666666666668,0.6166666666666667
1555, \xf0\x9f\x93\x9dBalance diario del Covid-19 \nen Venezuela\xf0\x9f\x9a\xa8\n\n                     \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\n\n#ULTIMAHORA #URGENTE \n#Flexibilizacion #24Octub\xe2\x80\xa6',0.0,0.0
1556, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
1557, If this pops on your timeline,0.0,0.0
1558,And here we go again...',0.0,0.0
1559, 1.  Donald Trump,0.0,0.0
1560, 9 months ago today Victoria recorded its first case of COVID-19.\n\n9 months is how long Labor has had to fix contact tr\xe2\x80\xa6',0.1,0.3666666666666667
1561,@raypaulick @keeneland Do people know that the common cold is a strain of the corona virus. Just asking for my friend.',-0.44999999999999996,0.75
1562, El mundo arde en COVID-19 y Doctor Muerte pensando ya en mandar a los ni\xc3\xb1os a la primer\xc3\xadsima l\xc3\xadnea de contagio,0.0,0.0
1563,//t.co/YGHOLquLNa',0.0,0.0
1564,//t.co/w1NKNXiGwz',0.0,0.0
1565,Mike pence might have corona but is maintaining his travel schedule across the country for partisan gain,0.0,0.0
1566, 1.  Donald Trump,0.0,0.0
1567, (6)CDC claimed ownership of COVID and its testing in 2003 via patent.\n\nIf Halton's main focus is vaccines and testing,-0.2916666666666667,0.6666666666666666
1568, 1/5 La Comisi\xc3\xb3n Presidencial para la Prevenci\xc3\xb3n y Control del #COVID19 informa al pueblo de Venezuela que en las \xc3\xbaltimas 24\xe2\x80\xa6',0.0,0.0
1569,Mumbai\xe2\x80\x99s COVID-19 deaths cross 10,0.0,0.0
1570, #NoticiaImportante | Colombia super\xc3\xb3 el mill\xc3\xb3n de casos por #Covid19. es ineludible la responsabilidad de @ClaudiaLope\xe2\x80\xa6',0.0,0.0
1571, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
1572, Nak compare darurat di New Zealand ke?\n\nDekat NZ,0.13636363636363635,0.45454545454545453
1573, \xe2\x80\x9cToday,0.0,0.0
1574, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
1575, Pence is staying on the trail. Unbelievable.',-0.25,1.0
1576, Mitch McConnell has the Senate working through the weekend right now\xe2\x80\x94not to provide COVID-19 relief to people who need\xe2\x80\xa6',0.2857142857142857,0.5357142857142857
1577, I spent my week writing about rising cases and hospitalizations in Alabama. Last week,-0.05,0.08333333333333334
1578, \xf0\x9f\x87\xa8\xf0\x9f\x87\xb1 Recta final!!!  #PlebiscitoChile #RechazoGanaelDomingo #AprueboGanaelDomingo #PorChileRechazo #AprueboCC #VocaldeMesa #Pleb\xe2\x80\xa6',0.0,1.0
1579,Eu n\xc3\xa3o sei se eu estou com corona ou um ataque card\xc3\xadaco',0.0,0.0
1580, Las humanidades frente a la COVID-19\n\xc3\x89tica,0.0,0.0
1581,\n\n# Te\xe2\x80\xa6',0.21666666666666667,0.45
1582,So if VP is keeping his schedule &amp; NOT QUARANTINING,0.0,0.0
1583, Dalam rangka Hari Dokter Nasional kali ini,0.0,0.0
1584,//t.co/nkLmfLJmBA https\xe2\x80\xa6',0.0,0.0
1585, Donald Trump just attacked American Doctors and said they are fabricating the Covid-19 death count for money.\xe2\x80\xa6',0.0,0.0
1586, This is beautiful,0.85,1.0
1587, 5. I warned of the perils of Thiel's encroachment into COVID-19 surveillance back in April,0.0,0.0
1588, #24Oct \xe2\x98\xae\xef\xb8\x8f\xc2\xa1 LA ETIQUETA DEL D\xc3\x8dA! \xe2\x98\xae\xef\xb8\x8f\n   \xf0\x9f\x95\x8a\xef\xb8\x8f#SimulacroGarantiaDePaz \xf0\x9f\x95\x8a\xef\xb8\x8f@NICOLASMADURO\n@CarnetDLaPatria @hogardepatria @Mippcivz\xe2\x80\xa6',0.0,0.0
1589,LIES!!!!!!',0.0,0.0
1590,//t.co/tDwm0LpzCY',0.0,0.0
1591,//t.co/ipEV5PiYWX',0.0,0.0
1592, .@vp was with @GovHolcomb Thursday in Fort Wayne; both were unmasked.',0.0,0.0
1593,//t.co/DwA619QMQx',0.0,0.0
1594, 1.  Donald Trump,0.0,0.0
1595, tw // death ,0.0,0.0
1596, Does the WH have *another* outbreak?',0.0,0.0
1597,//t.co/UjJ2wc9xIR',0.22727272727272727,0.5454545454545454
1598,//t.co/KDGiTD94i1',0.0,1.0
1599,@DFBHarvard @DougDixon50 Wearing a mask or not wearing a mask has nothing to do with whether or not one contracts covid-19.',0.0,0.0
1600, \xf0\x9f\x98\xb1We are in the midst of a deadly #pandemic,-0.2,0.4
1601, Ohhh Noooooooo \nLol\n\nHe lives.',0.0,0.0
1602, New White House outbreak.',0.06818181818181818,0.22727272727272727
1603,Ayo lawan covid 19 dengan selalu terapkan 3M\nMenjaga jarak,0.0,0.0
1604, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
1605, [BARU TERIMA] Seorang staf operasi Mass Rapit Transit (MRT) Laluan Kajang  disahkan positif COVID-19 dan kini dikuarantin\xe2\x80\xa6',-0.75,1.0
1606, \xf0\x9f\xa6\xa0 FLASH - La fermeture des #\xc3\xa9coles,0.0,0.0
1607, #SimulacroGarant\xc3\xadaDePaz',0.0,0.0
1608, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
1609, Remind yourself,0.0,0.0
1610, The number of Covid cases,0.0,0.0
1611," @AntKnowsMaui @thisisinsider @POTUS @realDonaldTrump @AARP It wasn't the President who sent #COVID19+ patients into nursin\xe2\x80\xa6""",0.0,0.0
1612, COVID-19 testinin pozitif \xc3\xa7\xc4\xb1kt\xc4\xb1\xc4\x9f\xc4\xb1n\xc4\xb1 \xc3\xb6\xc4\x9frenince aray\xc4\xb1p,0.0,0.0
1613, University of Michigan students are currently on COVID-19 lockdown,0.0,0.4
1614, What a moment.\n\nKhabib wins his first fight since his late father Abdulmanap died from complications due to COVID-19 an\xe2\x80\xa6',0.031250000000000014,0.3770833333333333
1615, \xe0\xa4\xac\xe0\xa4\xbf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa7\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb8\xe0\xa4\xad\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xb5 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\x86\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\x9f \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xaf ... \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xac\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x85\xe0\xa4\xb0\xe0\xa5\x81\xe0\xa4\xa3 \xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xb5 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa4\xa3 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb5\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x9f\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xb0\xe2\x80\xa6',0.0,0.0
1616, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
1617,//t.co/Eqh3D2JcHB via @nypost',0.5,0.5
1618,//t.co/0lJQzviGYp',0.06818181818181818,0.22727272727272727
1619,\xc2\xbfM\xc3\xa1s vitamina D,0.0,0.0
1620,The White House still hasn\xe2\x80\x99t reached herd immunity?',0.0,0.0
1621, Always good to highlight the fantastic work of District Nurses. Thank you to all our DN teams @STSFTrust for everything yo\xe2\x80\xa6',0.55,0.75
1622, \xe2\x80\x9cToday,0.0,0.0
1623, It\xe2\x80\x99s not government\xe2\x80\x99s job to protect your health. It\xe2\x80\x99s government\xe2\x80\x99s job to protect YOUR RIGHTS. #COVID19',0.0,0.0
1624, .@vp was with @GovHolcomb Thursday in Fort Wayne; both were unmasked.',0.0,0.0
1625,      94.6%',0.0,0.0
1626, Its actually sad,-0.5,1.0
1627, @RNCResearch @j_arthur_bloom How many people you know were healthy and died from COVID-19?',0.5,0.5
1628, ICYMI - Italian restaurant owners who said \xe2\x80\x98we ain\xe2\x80\x99t paying crap\xe2\x80\x99 after $10,0.0,0.0
1629, 1.  Donald Trump,0.0,0.0
1630, Utk mencegah kluster baru covid 19 di Pilkada 2020 Bawaslu melakukan test massal terhdp pengurus dan anggotanya\n\nDalam pela\xe2\x80\xa6',0.0,0.0
1631, Buat pertama kalinya case covid 1K+ for Malaysia. Seriously,-0.3333333333333333,0.6666666666666666
1632, \xe2\x80\x9cToday,0.0,0.0
1633,@Cernovich Oh F off. 4 years of pee tape bs and constant attacks. Wishing death of corona and insults toward flotus and baron.',0.0,0.3333333333333333
1634, #COVID19 palliatives don\xe2\x80\x99t belong in warehouses. They belong in people\xe2\x80\x99s houses. There is no reason why COVID19 palliatives\xe2\x80\xa6',0.0,0.0
1635, Despite disruptions from the COVID-19 pandemic,0.0,0.0
1636, \xe2\x80\x9cToday,0.0,0.0
1637, El senador de Morena Joel Molina falleci\xc3\xb3 en un hospital del ISSSTE en Tlaxcala por Covid-19\n\nApenas el martes acudi\xc3\xb3 a sesi\xc3\xb3n\xe2\x80\xa6',0.0,0.0
1638,"//t.co/PhsMSYTu28""",-0.75,1.0
1639,@realDonaldTrump This is currently @realDonaldTrump America. \n230,0.0,0.4
1640,//t.co/lReRYmeRui',0.36363636363636365,0.5227272727272727
1641,//t.\xe2\x80\xa6',0.0,0.0
1642, Does the WH have *another* outbreak?',0.0,0.0
1643, On Thursday,0.0,0.0
1644,//t.co/YxVSS5lsRP',0.0,0.0
1645, El plantel ya se realiz\xc3\xb3 las pruebas r\xc3\xa1pidas Covid-19 de la @LigaProEC  \xf0\x9f\xa9\xb8\n\nEsta tarde anunciaremos la n\xc3\xb3mina de convocados\xe2\x80\xa6',0.0,0.0
1646, Trump just accused every doctor in America of fraud. In 10 days this fat fucking fraud is done.',-0.6,0.8
1647, @ricklevy67 @elliemail @GregHuntMP Thankfully the State Premiers are in charge of their borders where Covid-19 is concerne\xe2\x80\xa6',0.0,0.0
1648, Does the WH have *another* outbreak?',0.0,0.0
1649,//t.co/SDOtPsmfPI',-0.6,0.9
1650,sera que eh muito arriscado fazer cirurgia agora por conta do corona?',0.0,0.0
1651,#EndBadGovernanceinNIGERIA \n#EndsSARS \n#EndImpunityinNigeria',0.0,0.0
1652,gtfoh #VoteEarlyDay #voteready #vote #VoteBidenHarris #VoteBiden #votevets #c19 #WearAMask',0.0,0.0
1653,//t.co/CoYH7xWQar',0.0,0.0
1654, Tan Sri,0.0,0.0
1655, [BARU TERIMA] Seorang staf operasi Mass Rapit Transit (MRT) Laluan Kajang  disahkan positif COVID-19 dan kini dikuarantin\xe2\x80\xa6',-0.75,1.0
1656, Thank you to everyone who shared our digital memorial to teachers and school staff. We are hoping to have our next video\xe2\x80\xa6',0.0,0.0
1657,//t.co/HXIIOpXHhQ Want to place an order,0.0,0.0
1658, tw // death ,0.0,0.0
1659,//t.co/wm08iadQWU',0.0,0.0
1660," We need a President whose ""tone"" doesn\'t change with the political winds. @JoeBiden is an strong",0.21666666666666665,0.41666666666666663
1661,Devido hor\xc3\xa1rio uma Corona me pegava legal \xf0\x9f\x8d\xba',0.2,0.2
1662, you cannot see a couple of your friends because of corona,0.0,0.0
1663,//t.co/u8jWe9p4sH',0.0,0.0
1664, More on the Vegas OL.',0.5,0.5
1665, Does the WH have *another* outbreak?',0.0,0.0
1666,//t.co/Ikrrvja6Ea',0.0,0.0
1667, It\xe2\x80\x99s not government\xe2\x80\x99s job to protect your health. It\xe2\x80\x99s government\xe2\x80\x99s job to protect YOUR RIGHTS. #COVID19',0.0,0.0
1668,//t.co/tJM1mxOL6r',0.0,0.0
1669, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
1670,//t.co/ls0BdGVa35',0.1527777777777778,0.5638888888888889
1671,//t.co/9OS0GsYw7,0.0,0.0
1672, THREAD. THIS IS BAD. It looks like Trump and Thiel could be directly responsible for false health data - starting in Misso\xe2\x80\xa6',-0.22499999999999998,0.47916666666666674
1673, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden',0.0,0.0
1674," Cezaevinde Covid-19'a yakalanan Yunus G\xc3\xb6kg\xc3\xb6z. Nefes alamaz hale gelince ancak hastaneye kald\xc4\xb1r\xc4\xb1l\xc4\xb1yor. 7 Eyl\xc3\xbcl'den bu ya\xe2\x80\xa6""",0.0,0.0
1675,Covid 19 iz real \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',0.2,0.30000000000000004
1676, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden ht\xe2\x80\xa6',0.0,0.0
1677, \xf0\x9f\x94\xb5 We are back at weekly Regional Emergency Response calls...\n\nFor the people in the back who weren\xe2\x80\x99t paying attention so\xe2\x80\xa6',0.0,0.0
1678, Soalan lazim mengenai penjawat awam tentang isu Covid-19 jika berlaku di dlm premis kerajaan. \n\nRujukan \nSoalan Lazim Garis\xe2\x80\xa6',0.0,0.0
1679, \xe5\xbd\x93\xe5\x88\x9d\xe3\x80\x81\xe5\xa4\x8f\xe5\xad\xa3\xe3\x81\xafCOVID-19\xe3\x81\xae\xe6\x84\x9f\xe6\x9f\x93\xe3\x81\x8c\xe6\x8a\x91\xe5\x88\xb6\xe3\x81\x95\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xae\xe3\x81\xa7\xe3\x81\xaf\xe3\x80\x81\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86\xe6\xa5\xbd\xe8\xa6\xb3\xe8\xab\x96\xe3\x82\x82\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x8c\xe3\x80\x81\xe5\xae\x9f\xe9\x9a\x9b\xe3\x81\xab\xe3\x81\xaf\xe5\xa4\x9a\xe3\x81\x8f\xe3\x81\xae\xe5\x9b\xbd\xe3\x81\xa7\xe3\x80\x8c\xe7\xac\xac\xef\xbc\x92\xe6\xb3\xa2\xe3\x80\x8d\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\n\xe3\x82\xa2\xe3\x83\xa1\xe3\x83\xaa\xe3\x82\xab\xe3\x81\xa7\xe3\x82\x82\xe5\xa4\x8f\xe3\x81\xab\xe3\x81\xaf\xe3\x82\x80\xe3\x81\x97\xe3\x82\x8d\xe8\x92\xb8\xe3\x81\x97\xe6\x9a\x91\xe3\x81\x84\xe5\x9c\xb0\xe5\x9f\x9f\xe3\x81\xa7\xe6\x84\x9f\xe6\x9f\x93\xe6\x8b\xa1\xe5\xa4\xa7\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x88\xe3\x81\x86\xe3\x81\xaa\xe5\x8d\xb0\xe8\xb1\xa1\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xef\xbc\x88\xe3\x81\x93\xe3\x82\x8c\xe3\x82\x82\xe5\xa4\x9a\xe6\x95\xb0\xe3\x81\xae\xe8\xa6\x81\xe5\x9b\xa0\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81\xe3\x81\xa1\xe3\x82\x83\xe3\x82\x93\xe3\x81\xa8\xe8\xa7\xa3\xe6\x9e\x90\xe2\x80\xa6',0.0,0.0
1680, If 95% of Americans wore masks in public,0.0,0.06666666666666667
1681,//t.co/9OS0GsYw7,0.0,0.0
1682, \xe2\x80\x9cToday,0.0,0.0
1683,#USA #COVID19 #SARSCoV2 #Pandemic - #2ndWave +79,0.0,0.0
